#Sent by Francisco Castander on 23/05/11 in my email account pmarti@ifae.es
#Num. of objects (rows) = 114305
#Num. of fields (columns) = 57
#AB Magnitudes system
#1: ID
#2: z_true
#3: template
#4: E(B-V) (no utlitzat)
#5: Mr (filtre r_sdss)
#6: r_sdss  (aquest es meu)
#7: up.res
#8: g.res
#9: r.res
#10:i.res
#11:z.res
#12:y.res
#13:D_4550.res
#...
#52:D_8450.res
#53:F814W_WFC.res
#54:i_SDSS.res
#55:J_2MASS
#56:H_2MASS
#57:Ks_2MASS
       58   1.3487    1.03    0.199  -22.523   25.469   27.001   26.431   25.120   23.631   22.711   22.131   26.559   26.483   26.412   26.347   26.286   26.234   26.185   26.165   26.159   26.158   26.164   26.163   26.117   26.064   25.975   25.869   25.728   25.528   25.348   25.186   25.037   24.875   24.711   24.564   24.425   24.310   24.254   24.191   24.023   23.811   23.681   23.640   23.599   23.557   23.521   23.464   23.402   23.344   23.339   23.300   23.406   23.815   21.156   20.504   20.036
       59   0.3260    4.53    0.013  -21.581   19.253   22.425   20.694   19.158   18.640   18.314   18.182   21.019   20.904   20.851   20.681   20.559   20.609   20.527   20.288   19.934   19.855   19.815   19.741   19.642   19.502   19.368   19.277   19.215   19.169   19.092   19.078   19.049   19.044   19.035   19.046   18.967   18.875   18.824   18.805   18.757   18.722   18.695   18.677   18.672   18.645   18.578   18.529   18.509   18.509   18.513   18.496   18.565   18.715   17.776   17.518   17.287
       60   0.6281   10.98    0.014  -19.865   23.330   25.546   24.678   23.142   22.299   21.927   21.780   24.961   24.870   24.776   24.678   24.598   24.509   24.365   24.241   24.155   24.061   23.963   23.859   23.757   23.723   23.619   23.462   23.436   23.395   23.289   23.170   22.935   22.854   22.834   22.767   22.734   22.693   22.601   22.499   22.420   22.372   22.333   22.306   22.253   22.230   22.223   22.198   22.179   22.179   22.173   22.169   22.209   22.389   21.364   20.862   20.717
       61   1.5525    9.37    0.122  -23.200   24.160   24.838   24.639   24.066   23.245   22.400   22.000   24.781   24.692   24.640   24.591   24.552   24.516   24.482   24.452   24.424   24.394   24.365   24.336   24.306   24.278   24.250   24.223   24.194   24.158   24.122   24.081   24.038   23.992   23.935   23.878   23.820   23.763   23.707   23.640   23.573   23.507   23.439   23.371   23.323   23.277   23.201   23.094   22.993   22.925   22.876   22.818   23.014   23.427   20.914   20.289   19.811
       62   0.5421    9.77    0.007  -21.631   20.976   23.461   22.372   20.786   20.075   19.718   19.578   22.689   22.589   22.507   22.361   22.208   22.116   22.021   21.921   21.812   21.711   21.673   21.540   21.400   21.398   21.329   21.221   21.016   20.811   20.789   20.736   20.679   20.645   20.551   20.443   20.350   20.294   20.251   20.221   20.162   20.140   20.131   20.101   20.093   20.088   20.092   20.056   19.991   19.942   19.897   19.876   19.989   20.154   19.173   18.710   18.594
       63   1.0106    9.11    0.025  -20.323   25.172   26.710   26.179   24.984   23.904   23.073   22.839   26.288   26.253   26.218   26.182   26.136   26.088   26.032   25.973   25.898   25.823   25.750   25.674   25.588   25.502   25.414   25.334   25.275   25.191   25.055   24.936   24.867   24.796   24.725   24.649   24.565   24.481   24.426   24.401   24.294   24.162   24.122   24.137   24.078   23.990   23.888   23.676   23.530   23.514   23.494   23.437   23.673   24.111   22.344   21.837   21.406
       64   0.6345    7.69    0.022  -18.354   25.033   27.413   26.422   24.828   23.888   23.483   23.321   26.762   26.649   26.531   26.414   26.319   26.237   26.071   25.914   25.833   25.748   25.662   25.562   25.464   25.422   25.326   25.167   25.131   25.141   25.042   24.914   24.648   24.497   24.487   24.433   24.378   24.336   24.238   24.131   24.034   23.972   23.923   23.894   23.843   23.797   23.791   23.771   23.750   23.750   23.742   23.751   23.790   23.989   22.903   22.399   22.244
       65   0.7386   12.93    0.041  -20.259   23.607   25.465   24.817   23.399   22.432   22.031   21.862   25.013   24.946   24.880   24.813   24.739   24.661   24.578   24.501   24.431   24.326   24.202   24.110   24.023   23.931   23.833   23.734   23.636   23.610   23.522   23.365   23.317   23.288   23.184   23.111   22.929   22.777   22.767   22.719   22.660   22.646   22.604   22.513   22.424   22.356   22.316   22.280   22.259   22.215   22.185   22.179   22.342   22.557   21.449   20.930   20.715
       66   1.0610    2.19    0.161  -21.419   24.761   26.975   26.344   24.528   23.424   22.333   21.978   26.412   26.391   26.375   26.364   26.351   26.304   26.247   26.159   26.061   25.901   25.735   25.581   25.439   25.280   25.122   24.979   24.843   24.760   24.699   24.533   24.316   24.200   24.157   24.101   24.055   23.992   23.920   23.854   23.843   23.765   23.609   23.522   23.546   23.621   23.615   23.498   23.302   22.992   22.801   22.763   23.103   23.681   21.409   20.889   20.425
       67   1.0748    8.59    0.351  -20.824   25.003   26.461   25.939   24.813   23.748   22.841   22.541   26.027   25.991   25.957   25.924   25.891   25.851   25.806   25.755   25.700   25.635   25.558   25.483   25.409   25.331   25.243   25.157   25.069   24.991   24.935   24.851   24.715   24.594   24.525   24.460   24.390   24.320   24.241   24.159   24.093   24.075   23.996   23.857   23.783   23.796   23.782   23.696   23.616   23.457   23.245   23.165   23.496   23.972   22.041   21.524   21.060
       68   0.4996    0.65    0.064  -17.152   25.463   29.480   27.084   25.212   24.376   23.958   23.807   27.478   27.352   27.031   26.853   26.795   26.737   26.657   26.562   26.543   26.379   26.216   26.265   26.378   26.252   25.900   25.507   25.409   25.410   25.326   25.243   25.090   24.960   24.834   24.744   24.680   24.641   24.556   24.521   24.511   24.484   24.497   24.483   24.503   24.420   24.310   24.252   24.249   24.212   24.165   24.136   24.278   24.470   23.410   22.974   22.838
       69   1.0316    1.57    0.205  -21.252   24.806   27.265   26.575   24.584   23.469   22.379   22.057   26.680   26.668   26.661   26.659   26.623   26.564   26.475   26.367   26.200   26.004   25.828   25.667   25.497   25.321   25.164   25.016   24.921   24.864   24.699   24.466   24.337   24.296   24.241   24.198   24.135   24.061   24.000   23.992   23.899   23.737   23.665   23.708   23.789   23.771   23.636   23.397   23.083   22.916   22.894   22.897   23.144   23.723   21.482   20.971   20.519
       70   0.4443    6.91    0.008  -18.064   23.807   26.737   25.291   23.643   23.063   22.704   22.559   25.588   25.413   25.324   25.231   25.128   25.015   24.950   24.854   24.681   24.661   24.649   24.523   24.284   24.028   23.995   23.944   23.882   23.816   23.697   23.576   23.487   23.425   23.389   23.331   23.283   23.276   23.246   23.240   23.232   23.240   23.190   23.107   23.049   23.027   22.993   22.951   22.927   22.906   22.893   22.888   22.979   23.140   22.158   21.788   21.628
       71   1.0896    8.61    0.152  -20.985   24.909   26.339   25.820   24.719   23.661   22.738   22.427   25.904   25.869   25.834   25.801   25.768   25.733   25.688   25.641   25.587   25.529   25.454   25.379   25.305   25.232   25.147   25.060   24.975   24.889   24.827   24.764   24.648   24.512   24.421   24.362   24.291   24.224   24.149   24.068   23.989   23.950   23.917   23.797   23.679   23.650   23.668   23.615   23.529   23.434   23.231   23.063   23.404   23.876   21.924   21.404   20.935
       72   0.9362   14.49    0.038  -21.291   23.609   25.035   24.522   23.432   22.369   21.735   21.593   24.641   24.600   24.554   24.508   24.458   24.408   24.353   24.299   24.244   24.187   24.124   24.059   23.990   23.924   23.862   23.779   23.675   23.586   23.509   23.424   23.338   23.247   23.157   23.066   23.043   22.988   22.845   22.749   22.741   22.665   22.580   22.515   22.351   22.225   22.219   22.181   22.121   22.098   22.090   22.034   22.196   22.539   21.141   20.629   20.261
       73   1.7515    8.44    0.033  -23.113   24.739   25.318   25.187   24.677   24.029   23.159   22.783   25.265   25.215   25.271   25.227   25.176   25.109   25.062   25.017   24.981   24.947   24.915   24.886   24.859   24.831   24.803   24.775   24.749   24.723   24.697   24.672   24.648   24.621   24.586   24.553   24.514   24.472   24.429   24.374   24.315   24.258   24.202   24.143   24.085   24.018   23.952   23.886   23.819   23.756   23.709   23.668   23.790   24.183   21.484   20.770   20.279
       74   0.6099    7.26    0.110  -18.237   24.986   27.468   26.397   24.786   23.876   23.470   23.316   26.748   26.623   26.501   26.392   26.315   26.162   25.984   25.893   25.809   25.725   25.625   25.524   25.476   25.390   25.226   25.180   25.198   25.103   24.970   24.696   24.539   24.529   24.473   24.419   24.369   24.266   24.158   24.062   24.000   23.951   23.924   23.862   23.826   23.821   23.795   23.782   23.781   23.776   23.777   23.704   23.778   23.970   22.901   22.408   22.268
       75   0.4787    7.23    0.016  -17.675   24.495   27.321   25.956   24.311   23.669   23.310   23.163   26.324   26.150   25.972   25.882   25.789   25.691   25.580   25.498   25.437   25.263   25.192   25.210   25.106   24.939   24.643   24.545   24.523   24.450   24.408   24.309   24.191   24.083   24.013   23.961   23.928   23.861   23.836   23.825   23.797   23.795   23.787   23.793   23.727   23.656   23.599   23.581   23.546   23.506   23.484   23.464   23.588   23.749   22.765   22.357   22.215
       76   0.7048   12.94    0.012  -19.444   24.212   26.144   25.451   23.995   23.080   22.702   22.538   25.662   25.594   25.527   25.451   25.372   25.288   25.209   25.137   25.028   24.903   24.812   24.721   24.627   24.527   24.425   24.335   24.311   24.194   24.048   24.027   23.968   23.869   23.776   23.567   23.477   23.465   23.400   23.360   23.344   23.274   23.180   23.093   23.043   23.005   22.977   22.947   22.902   22.892   22.881   22.855   22.995   23.192   22.126   21.606   21.417
       77   1.4520   13.09    0.517  -22.354   24.455   25.241   24.951   24.361   23.579   22.703   22.283   25.023   24.973   24.933   24.898   24.865   24.837   24.810   24.781   24.752   24.721   24.689   24.657   24.626   24.595   24.561   24.524   24.486   24.446   24.405   24.361   24.314   24.267   24.220   24.174   24.121   24.067   24.012   23.953   23.896   23.847   23.797   23.724   23.637   23.554   23.490   23.431   23.366   23.300   23.231   23.160   23.353   23.752   21.486   20.932   20.440
       78   0.5611   12.05    0.081  -17.929   24.737   27.064   26.103   24.560   23.861   23.517   23.381   26.402   26.306   26.224   26.130   25.987   25.870   25.777   25.676   25.569   25.458   25.370   25.332   25.176   25.067   25.055   24.950   24.859   24.647   24.506   24.493   24.425   24.385   24.354   24.264   24.159   24.080   24.034   23.995   23.967   23.914   23.899   23.887   23.859   23.847   23.844   23.844   23.813   23.759   23.717   23.663   23.779   23.937   22.975   22.502   22.386
       79   0.6290    6.55    0.222  -19.742   23.660   26.142   25.072   23.450   22.486   22.070   21.907   25.440   25.313   25.185   25.058   24.968   24.872   24.682   24.534   24.459   24.376   24.291   24.191   24.102   24.067   23.937   23.795   23.795   23.796   23.687   23.518   23.231   23.123   23.113   23.051   23.003   22.939   22.833   22.722   22.631   22.570   22.523   22.493   22.432   22.397   22.393   22.365   22.356   22.354   22.350   22.351   22.385   22.588   21.488   20.987   20.834
       80   0.9552    3.63    0.103  -20.786   24.719   26.884   26.232   24.537   23.400   22.470   22.267   26.431   26.411   26.375   26.322   26.253   26.171   26.053   25.912   25.780   25.655   25.516   25.374   25.242   25.118   25.045   24.965   24.779   24.595   24.518   24.462   24.403   24.342   24.264   24.185   24.151   24.103   23.957   23.845   23.851   23.910   23.879   23.756   23.555   23.266   23.126   23.115   23.100   23.036   22.995   22.925   23.121   23.623   21.700   21.198   20.799
       81   0.6916    9.26    0.505  -20.501   23.232   25.348   24.539   23.000   22.016   21.610   21.433   24.820   24.733   24.645   24.543   24.442   24.340   24.262   24.172   24.015   23.887   23.808   23.721   23.633   23.535   23.436   23.392   23.317   23.159   23.095   23.103   23.015   22.916   22.708   22.512   22.488   22.452   22.388   22.361   22.296   22.198   22.099   22.023   21.975   21.936   21.911   21.855   21.827   21.822   21.798   21.780   21.923   22.138   21.008   20.492   20.306
       82   0.4681    2.76    0.076  -18.246   23.977   27.429   25.553   23.765   23.064   22.672   22.519   25.942   25.670   25.505   25.433   25.361   25.268   25.168   25.132   24.975   24.831   24.873   24.906   24.751   24.411   24.120   24.083   24.046   23.972   23.877   23.742   23.611   23.509   23.432   23.391   23.330   23.264   23.257   23.228   23.226   23.219   23.227   23.191   23.088   23.015   22.995   22.968   22.923   22.891   22.864   22.845   22.973   23.150   22.128   21.727   21.573
       83   0.9524    3.64    0.216  -20.761   24.729   26.896   26.242   24.547   23.408   22.483   22.283   26.446   26.425   26.387   26.334   26.263   26.180   26.058   25.919   25.787   25.662   25.521   25.380   25.248   25.127   25.059   24.970   24.777   24.601   24.531   24.473   24.416   24.352   24.274   24.196   24.168   24.109   23.959   23.858   23.874   23.931   23.886   23.758   23.539   23.258   23.139   23.134   23.112   23.047   23.007   22.930   23.131   23.632   21.716   21.214   20.816
       84   0.7091    0.88    0.337  -18.899   25.453   28.598   27.049   25.168   23.867   23.349   23.134   27.798   27.545   27.324   27.096   26.873   26.678   26.526   26.455   26.249   25.976   25.875   25.821   25.770   25.702   25.614   25.571   25.526   25.332   25.238   25.300   25.397   25.303   25.052   24.664   24.462   24.450   24.430   24.352   24.282   24.148   24.036   23.913   23.829   23.755   23.715   23.675   23.599   23.565   23.563   23.531   23.745   24.037   22.671   22.164   21.952
       85   1.2592    5.97    0.095  -22.762   24.063   25.297   24.832   23.874   22.745   21.820   21.375   24.893   24.854   24.817   24.780   24.744   24.713   24.685   24.658   24.632   24.603   24.561   24.516   24.461   24.402   24.322   24.232   24.144   24.059   23.972   23.872   23.775   23.680   23.586   23.522   23.470   23.362   23.210   23.089   23.032   22.977   22.920   22.861   22.794   22.723   22.655   22.628   22.592   22.479   22.361   22.320   22.500   22.932   20.645   20.064   19.579
       86   0.7462   14.38    0.117  -19.067   24.787   26.582   25.963   24.584   23.632   23.243   23.078   26.138   26.077   26.016   25.955   25.889   25.818   25.743   25.667   25.599   25.510   25.395   25.298   25.211   25.116   25.019   24.919   24.815   24.768   24.721   24.565   24.472   24.455   24.355   24.283   24.158   23.973   23.941   23.911   23.844   23.821   23.804   23.728   23.639   23.564   23.520   23.487   23.461   23.431   23.391   23.383   23.546   23.756   22.674   22.153   21.935
       87   0.5055    1.62    0.078  -20.226   22.398   26.017   23.981   22.155   21.330   20.920   20.770   24.353   24.254   23.979   23.769   23.704   23.637   23.559   23.460   23.417   23.313   23.122   23.113   23.212   23.139   22.875   22.475   22.323   22.322   22.252   22.183   22.049   21.921   21.791   21.700   21.627   21.593   21.520   21.465   21.461   21.429   21.435   21.424   21.438   21.398   21.286   21.212   21.197   21.172   21.126   21.093   21.233   21.422   20.370   19.930   19.798
       88   0.9075    8.63    0.119  -20.463   24.532   26.276   25.704   24.350   23.251   22.533   22.380   25.876   25.832   25.783   25.726   25.665   25.587   25.505   25.424   25.343   25.249   25.155   25.060   24.976   24.914   24.811   24.660   24.551   24.484   24.407   24.334   24.248   24.161   24.084   24.061   23.969   23.827   23.769   23.788   23.733   23.640   23.522   23.282   23.160   23.152   23.119   23.058   23.032   22.987   22.902   22.812   23.046   23.448   21.866   21.357   21.007
       89   0.4814    5.51    0.091  -16.824   25.427   28.422   26.923   25.229   24.549   24.177   24.028   27.301   27.119   26.915   26.826   26.739   26.649   26.541   26.460   26.401   26.223   26.149   26.190   26.104   25.927   25.602   25.469   25.456   25.384   25.334   25.229   25.108   24.992   24.914   24.855   24.822   24.752   24.717   24.709   24.679   24.680   24.670   24.681   24.620   24.535   24.477   24.459   24.426   24.383   24.358   24.336   24.465   24.633   23.632   23.219   23.076
       90   0.5594    2.44    0.070  -21.288   21.777   25.010   23.297   21.527   20.590   20.168   20.003   23.707   23.531   23.429   23.293   23.022   22.879   22.814   22.748   22.664   22.566   22.527   22.423   22.242   22.222   22.306   22.244   22.031   21.656   21.467   21.460   21.409   21.342   21.243   21.116   20.990   20.889   20.814   20.766   20.723   20.647   20.624   20.610   20.587   20.595   20.582   20.600   20.538   20.437   20.373   20.360   20.487   20.690   19.608   19.126   18.999
       91   1.1817    0.25    0.014  -22.197   24.957   27.491   26.744   24.586   23.398   22.220   21.716   26.753   26.677   26.612   26.577   26.585   26.600   26.628   26.648   26.592   26.521   26.384   26.235   25.986   25.723   25.499   25.303   25.111   24.907   24.727   24.565   24.429   24.372   24.292   24.076   23.841   23.744   23.717   23.666   23.634   23.583   23.519   23.451   23.451   23.409   23.240   23.118   23.117   23.197   23.298   23.258   23.043   23.502   21.000   20.437   19.947
       92   0.6021    0.74    0.075  -20.459   23.059   26.639   24.623   22.804   21.693   21.225   21.050   25.183   24.942   24.732   24.593   24.499   24.217   23.990   23.932   23.870   23.812   23.723   23.656   23.628   23.430   23.320   23.390   23.485   23.358   23.040   22.651   22.523   22.531   22.465   22.398   22.270   22.143   22.017   21.915   21.835   21.789   21.746   21.662   21.637   21.629   21.600   21.614   21.599   21.617   21.578   21.466   21.580   21.805   20.637   20.148   20.003
       93   0.4343    5.66    0.090  -19.180   22.635   25.713   24.159   22.470   21.889   21.520   21.379   24.408   24.266   24.180   24.092   23.985   23.880   23.835   23.676   23.552   23.586   23.527   23.364   23.039   22.876   22.862   22.790   22.738   22.629   22.504   22.388   22.311   22.256   22.218   22.146   22.125   22.107   22.085   22.085   22.081   22.076   21.984   21.912   21.871   21.851   21.808   21.775   21.752   21.733   21.726   21.715   21.801   21.967   20.978   20.616   20.448
       94   0.6950    6.65    0.009  -19.407   24.483   26.753   25.841   24.237   23.173   22.737   22.548   26.189   26.081   25.974   25.850   25.728   25.608   25.522   25.433   25.254   25.102   25.028   24.948   24.869   24.775   24.680   24.636   24.558   24.398   24.334   24.366   24.306   24.190   23.965   23.726   23.678   23.659   23.593   23.554   23.482   23.379   23.274   23.186   23.130   23.084   23.058   23.000   22.959   22.954   22.933   22.915   23.072   23.307   22.113   21.600   21.407
       95   0.6580    0.58    0.000  -20.887   23.104   26.537   24.674   22.829   21.592   21.110   20.906   25.373   25.135   24.881   24.658   24.462   24.363   24.232   23.930   23.754   23.705   23.648   23.590   23.503   23.441   23.418   23.222   23.106   23.165   23.277   23.188   22.918   22.507   22.315   22.311   22.278   22.202   22.115   21.973   21.856   21.738   21.655   21.583   21.554   21.492   21.422   21.413   21.395   21.377   21.389   21.372   21.474   21.732   20.472   19.964   19.781
       96   0.9107    9.88    0.195  -20.799   24.156   25.821   25.266   23.975   22.887   22.193   22.043   25.423   25.380   25.331   25.277   25.219   25.150   25.075   25.002   24.928   24.843   24.757   24.669   24.587   24.525   24.434   24.296   24.185   24.115   24.037   23.960   23.874   23.785   23.702   23.675   23.603   23.460   23.381   23.391   23.341   23.248   23.154   22.934   22.796   22.785   22.754   22.694   22.666   22.634   22.556   22.469   22.691   23.076   21.542   21.032   20.681
       97   0.8266    1.12    0.102  -19.540   25.416   28.370   27.248   25.278   23.945   23.216   23.020   27.945   27.829   27.685   27.449   27.222   27.022   26.826   26.618   26.433   26.265   26.171   26.082   25.841   25.623   25.555   25.499   25.452   25.386   25.304   25.251   25.232   25.071   24.932   24.940   25.038   25.048   24.899   24.602   24.267   24.140   24.142   24.109   24.041   23.979   23.855   23.750   23.639   23.549   23.478   23.424   23.748   24.207   22.497   21.994   21.689
       98   0.5287    7.82    0.049  -17.764   24.811   27.460   26.241   24.610   23.882   23.513   23.371   26.566   26.474   26.367   26.177   26.048   25.962   25.872   25.770   25.661   25.598   25.521   25.350   25.301   25.306   25.198   25.042   24.760   24.664   24.645   24.574   24.535   24.452   24.340   24.231   24.157   24.103   24.072   24.017   23.972   23.966   23.940   23.926   23.923   23.922   23.908   23.830   23.774   23.723   23.707   23.670   23.794   23.963   22.966   22.511   22.393
       99   0.2134   11.58    0.031  -19.017   20.526   23.027   21.491   20.453   20.062   19.774   19.653   21.801   21.760   21.628   21.398   21.229   21.189   21.115   21.071   20.948   20.825   20.755   20.708   20.657   20.615   20.601   20.567   20.562   20.559   20.514   20.454   20.383   20.355   20.310   20.285   20.266   20.254   20.241   20.197   20.153   20.128   20.117   20.108   20.086   20.051   20.016   19.990   19.976   19.954   19.929   19.907   19.997   20.125   19.246   19.102   18.949
      100   0.9388   10.91    0.036  -21.045   24.011   25.575   25.040   23.834   22.750   22.039   21.882   25.174   25.136   25.090   25.042   24.989   24.933   24.866   24.798   24.730   24.661   24.582   24.503   24.420   24.346   24.285   24.191   24.063   23.962   23.892   23.813   23.734   23.648   23.560   23.475   23.449   23.386   23.246   23.155   23.160   23.111   23.019   22.935   22.750   22.593   22.574   22.551   22.491   22.457   22.438   22.373   22.551   22.934   21.392   20.883   20.508
